ZIP5,ZIP3,Eligible Delivery Points,RU,HH,Email,Area,District
92356,923,3273,1147,816,1035,WESTERN-PACIFIC,CALIFORNIA 6
92358,923,479,64,51,63,WESTERN-PACIFIC,CALIFORNIA 6
92359,923,3170,1706,1180,1487,WESTERN-PACIFIC,CALIFORNIA 6
92363,923,3870,780,585,717,WESTERN-PACIFIC,CALIFORNIA 6
92365,923,1030,354,236,328,WESTERN-PACIFIC,CALIFORNIA 6
92368,923,427,165,118,160,WESTERN-PACIFIC,CALIFORNIA 6
92369,923,592,35,29,35,WESTERN-PACIFIC,CALIFORNIA 6
92371,923,3729,2513,1589,2257,WESTERN-PACIFIC,CALIFORNIA 6
92372,923,2324,321,279,316,WESTERN-PACIFIC,CALIFORNIA 6
92373,923,14226,9089,6300,7803,WESTERN-PACIFIC,CALIFORNIA 6
92374,923,14911,9749,6491,8571,WESTERN-PACIFIC,CALIFORNIA 6
92375,923,1322,323,265,311,WESTERN-PACIFIC,CALIFORNIA 6
92376,923,22501,13182,8447,11840,WESTERN-PACIFIC,CALIFORNIA 6
92377,923,7193,4742,3034,4246,WESTERN-PACIFIC,CALIFORNIA 6
92378,923,460,20,18,19,WESTERN-PACIFIC,CALIFORNIA 6
92382,923,2905,769,592,713,WESTERN-PACIFIC,CALIFORNIA 6
92385,923,454,35,29,32,WESTERN-PACIFIC,CALIFORNIA 6
92386,923,1298,376,303,353,WESTERN-PACIFIC,CALIFORNIA 6
92391,923,1216,125,112,120,WESTERN-PACIFIC,CALIFORNIA 6
92392,923,18665,15576,9366,14148,WESTERN-PACIFIC,CALIFORNIA 6
92393,923,2861,683,553,667,WESTERN-PACIFIC,CALIFORNIA 6
92394,923,10372,8625,5207,7878,WESTERN-PACIFIC,CALIFORNIA 6
92395,923,15234,10549,6681,9549,WESTERN-PACIFIC,CALIFORNIA 6
92397,923,2546,906,664,847,WESTERN-PACIFIC,CALIFORNIA 6
92398,923,1192,187,145,176,WESTERN-PACIFIC,CALIFORNIA 6
92399,923,20803,11035,7674,9608,WESTERN-PACIFIC,CALIFORNIA 6
92401,924,677,369,252,341,WESTERN-PACIFIC,CALIFORNIA 6
92402,924,1208,121,105,118,WESTERN-PACIFIC,CALIFORNIA 6
92404,924,18589,12075,7545,10971,WESTERN-PACIFIC,CALIFORNIA 6
92405,924,9144,5854,3663,5306,WESTERN-PACIFIC,CALIFORNIA 6
92406,924,1087,153,113,148,WESTERN-PACIFIC,CALIFORNIA 6
92407,924,18925,13102,8351,11757,WESTERN-PACIFIC,CALIFORNIA 6
92408,924,3580,2295,1511,2099,WESTERN-PACIFIC,CALIFORNIA 6
92410,924,13801,7626,4937,6978,WESTERN-PACIFIC,CALIFORNIA 6
92411,924,7703,4091,2536,3750,WESTERN-PACIFIC,CALIFORNIA 6
92413,924,1439,114,94,110,WESTERN-PACIFIC,CALIFORNIA 6
92423,924,1408,263,214,255,WESTERN-PACIFIC,CALIFORNIA 6
92427,924,1288,260,219,252,WESTERN-PACIFIC,CALIFORNIA 6
92501,925,6841,4341,2909,3799,WESTERN-PACIFIC,CALIFORNIA 6
92502,925,699,159,132,153,WESTERN-PACIFIC,CALIFORNIA 6
92503,925,26285,16593,10837,14469,WESTERN-PACIFIC,CALIFORNIA 6
92504,925,16740,10580,6873,9247,WESTERN-PACIFIC,CALIFORNIA 6
92505,925,14963,9448,6196,8269,WESTERN-PACIFIC,CALIFORNIA 6
92506,925,15625,10725,7260,9135,WESTERN-PACIFIC,CALIFORNIA 6
92507,925,20198,13282,8705,11673,WESTERN-PACIFIC,CALIFORNIA 6
92508,925,10327,7847,5116,6730,WESTERN-PACIFIC,CALIFORNIA 6
92509,925,20296,12707,8086,11343,WESTERN-PACIFIC,CALIFORNIA 6
92513,925,1491,245,203,232,WESTERN-PACIFIC,CALIFORNIA 6
92514,925,508,82,72,80,WESTERN-PACIFIC,CALIFORNIA 6
92516,925,655,107,83,96,WESTERN-PACIFIC,CALIFORNIA 6
92517,925,3591,412,331,397,WESTERN-PACIFIC,CALIFORNIA 6
92518,925,564,377,273,350,WESTERN-PACIFIC,CALIFORNIA 6
92519,925,486,128,103,127,WESTERN-PACIFIC,CALIFORNIA 6
92530,925,17703,11769,7549,10541,WESTERN-PACIFIC,CALIFORNIA 6
92531,925,825,174,147,170,WESTERN-PACIFIC,CALIFORNIA 6
92532,925,7836,6173,3858,5503,WESTERN-PACIFIC,CALIFORNIA 6
92536,925,1603,810,565,733,WESTERN-PACIFIC,CALIFORNIA 6
92539,925,2379,769,535,722,WESTERN-PACIFIC,CALIFORNIA 6
92543,925,14829,9179,5883,8338,WESTERN-PACIFIC,CALIFORNIA 6
92544,925,16967,11090,6950,9980,WESTERN-PACIFIC,CALIFORNIA 6
92545,925,17549,11071,7159,9905,WESTERN-PACIFIC,CALIFORNIA 6
92546,925,954,264,206,253,WESTERN-PACIFIC,CALIFORNIA 6
92548,925,3419,1683,1081,1566,WESTERN-PACIFIC,CALIFORNIA 6
92549,925,2738,672,527,621,WESTERN-PACIFIC,CALIFORNIA 6
92551,925,8886,6313,3880,5727,WESTERN-PACIFIC,CALIFORNIA 6
92552,925,2341,636,484,617,WESTERN-PACIFIC,CALIFORNIA 6
92553,925,20044,13834,8645,12356,WESTERN-PACIFIC,CALIFORNIA 6
92554,925,193,44,37,43,WESTERN-PACIFIC,CALIFORNIA 6
92555,925,12153,9657,5914,8643,WESTERN-PACIFIC,CALIFORNIA 6
92556,925,886,135,115,129,WESTERN-PACIFIC,CALIFORNIA 6
92557,925,16078,11761,7297,10421,WESTERN-PACIFIC,CALIFORNIA 6
92561,925,980,182,149,173,WESTERN-PACIFIC,CALIFORNIA 6
92562,925,21293,15255,10144,13062,WESTERN-PACIFIC,CALIFORNIA 6
92563,925,22404,18338,11658,16076,WESTERN-PACIFIC,CALIFORNIA 6
92564,925,824,319,259,303,WESTERN-PACIFIC,CALIFORNIA 6
92567,925,3764,1719,1138,1580,WESTERN-PACIFIC,CALIFORNIA 6
92570,925,14687,9511,5979,8579,WESTERN-PACIFIC,CALIFORNIA 6
92571,925,14084,10028,6166,8989,WESTERN-PACIFIC,CALIFORNIA 6
92572,925,1275,302,237,294,WESTERN-PACIFIC,CALIFORNIA 6
92581,925,1315,298,235,288,WESTERN-PACIFIC,CALIFORNIA 6
92582,925,5831,4644,2801,4222,WESTERN-PACIFIC,CALIFORNIA 6
92583,925,10723,6735,4262,6133,WESTERN-PACIFIC,CALIFORNIA 6
92584,925,20310,16874,10630,14997,WESTERN-PACIFIC,CALIFORNIA 6
92585,925,9471,7150,4508,6493,WESTERN-PACIFIC,CALIFORNIA 6
92586,925,11603,5945,4139,5233,WESTERN-PACIFIC,CALIFORNIA 6
92587,925,6354,4171,2764,3659,WESTERN-PACIFIC,CALIFORNIA 6
92589,925,2364,515,414,484,WESTERN-PACIFIC,CALIFORNIA 6
92590,925,2582,1055,761,919,WESTERN-PACIFIC,CALIFORNIA 6
92591,925,14842,11543,7554,9950,WESTERN-PACIFIC,CALIFORNIA 6
92592,925,25429,19084,12498,16333,WESTERN-PACIFIC,CALIFORNIA 6
92593,925,1542,231,182,214,WESTERN-PACIFIC,CALIFORNIA 6
92595,925,11567,7836,5109,6913,WESTERN-PACIFIC,CALIFORNIA 6
92596,925,11444,10073,6360,9089,WESTERN-PACIFIC,CALIFORNIA 6
92602,926,10991,9932,6378,8524,WESTERN-PACIFIC,CALIFORNIA 4
92603,926,7834,5721,3819,4604,WESTERN-PACIFIC,CALIFORNIA 4
92604,926,9836,7023,4600,5641,WESTERN-PACIFIC,CALIFORNIA 4
92605,926,1125,123,102,115,WESTERN-PACIFIC,CALIFORNIA 4
92606,926,8663,6690,4326,5558,WESTERN-PACIFIC,CALIFORNIA 4
92607,926,854,224,193,217,WESTERN-PACIFIC,CALIFORNIA 4
92609,926,985,217,196,205,WESTERN-PACIFIC,CALIFORNIA 4
92610,926,4556,3792,2441,3175,WESTERN-PACIFIC,CALIFORNIA 4
92612,926,15613,10321,6734,8469,WESTERN-PACIFIC,CALIFORNIA 4
92614,926,12142,9417,6112,7815,WESTERN-PACIFIC,CALIFORNIA 4
92615,926,1860,301,269,284,WESTERN-PACIFIC,CALIFORNIA 4
92616,926,1918,187,157,174,WESTERN-PACIFIC,CALIFORNIA 4
92617,926,4949,3178,2115,2509,WESTERN-PACIFIC,CALIFORNIA 4
92618,926,28163,25117,15287,22092,WESTERN-PACIFIC,CALIFORNIA 4
92619,926,1838,526,433,509,WESTERN-PACIFIC,CALIFORNIA 4
92620,926,22574,18085,11403,15141,WESTERN-PACIFIC,CALIFORNIA 4
92623,926,2356,481,409,465,WESTERN-PACIFIC,CALIFORNIA 4
92624,926,3643,1523,1118,1230,WESTERN-PACIFIC,CALIFORNIA 4
92625,926,6532,3143,2310,2495,WESTERN-PACIFIC,CALIFORNIA 4
92626,926,20032,12148,8332,10012,WESTERN-PACIFIC,CALIFORNIA 4
92627,926,22753,11247,8052,9230,WESTERN-PACIFIC,CALIFORNIA 4
92628,926,2203,216,185,210,WESTERN-PACIFIC,CALIFORNIA 4
92629,926,13129,6767,4839,5480,WESTERN-PACIFIC,CALIFORNIA 4
92630,926,24257,16382,10749,13540,WESTERN-PACIFIC,CALIFORNIA 4
92637,926,13318,5066,3761,4258,WESTERN-PACIFIC,CALIFORNIA 4
92646,926,21661,12133,8550,9607,WESTERN-PACIFIC,CALIFORNIA 4
92647,926,22332,13074,8979,10827,WESTERN-PACIFIC,CALIFORNIA 4
92648,926,20888,11830,8367,9742,WESTERN-PACIFIC,CALIFORNIA 4
92649,926,14713,8319,5880,6708,WESTERN-PACIFIC,CALIFORNIA 4
92651,926,12303,6063,4330,4666,WESTERN-PACIFIC,CALIFORNIA 4
92652,926,2294,236,198,219,WESTERN-PACIFIC,CALIFORNIA 4
92653,926,10283,6568,4496,5233,WESTERN-PACIFIC,CALIFORNIA 4
92654,926,1150,197,170,188,WESTERN-PACIFIC,CALIFORNIA 4
92655,926,3189,1421,922,1234,WESTERN-PACIFIC,CALIFORNIA 4
92656,926,20408,13967,9402,11410,WESTERN-PACIFIC,CALIFORNIA 4
92657,926,4713,2738,1916,2167,WESTERN-PACIFIC,CALIFORNIA 4
92658,926,2999,563,477,539,WESTERN-PACIFIC,CALIFORNIA 4
92659,926,1652,236,194,227,WESTERN-PACIFIC,CALIFORNIA 4
92660,926,15832,9244,6496,7274,WESTERN-PACIFIC,CALIFORNIA 4
92661,926,2763,614,482,498,WESTERN-PACIFIC,CALIFORNIA 4
92662,926,2895,568,444,443,WESTERN-PACIFIC,CALIFORNIA 4
92663,926,10188,4880,3492,3826,WESTERN-PACIFIC,CALIFORNIA 4
92672,926,16444,8175,5867,6578,WESTERN-PACIFIC,CALIFORNIA 4
92673,926,10917,6317,4475,4916,WESTERN-PACIFIC,CALIFORNIA 4
92674,926,2378,229,197,217,WESTERN-PACIFIC,CALIFORNIA 4
92675,926,12283,6592,4651,5304,WESTERN-PACIFIC,CALIFORNIA 4
92676,926,811,365,263,294,WESTERN-PACIFIC,CALIFORNIA 4
92677,926,26856,17091,11799,13938,WESTERN-PACIFIC,CALIFORNIA 4
92678,926,679,99,85,96,WESTERN-PACIFIC,CALIFORNIA 4
92679,926,10731,8011,5368,6325,WESTERN-PACIFIC,CALIFORNIA 4
92683,926,27386,14954,9811,12418,WESTERN-PACIFIC,CALIFORNIA 4
92684,926,1824,116,106,114,WESTERN-PACIFIC,CALIFORNIA 4
92685,926,2248,247,208,239,WESTERN-PACIFIC,CALIFORNIA 4
92688,926,16015,10657,7291,8692,WESTERN-PACIFIC,CALIFORNIA 4
92690,926,1583,237,217,222,WESTERN-PACIFIC,CALIFORNIA 4
92691,926,16514,11072,7449,8902,WESTERN-PACIFIC,CALIFORNIA 4
92692,926,18194,12296,8291,9891,WESTERN-PACIFIC,CALIFORNIA 4
92693,926,1290,72,63,69,WESTERN-PACIFIC,CALIFORNIA 4
92694,926,13677,10358,7043,8807,WESTERN-PACIFIC,CALIFORNIA 4
92701,927,12179,5251,3632,4657,WESTERN-PACIFIC,CALIFORNIA 4
92702,927,1154,74,67,72,WESTERN-PACIFIC,CALIFORNIA 4
92703,927,13886,6536,4337,5663,WESTERN-PACIFIC,CALIFORNIA 4
92704,927,19283,10039,6699,8465,WESTERN-PACIFIC,CALIFORNIA 4
92705,927,16562,9921,6802,8292,WESTERN-PACIFIC,CALIFORNIA 4
92706,927,9858,4833,3294,3981,WESTERN-PACIFIC,CALIFORNIA 4
92707,927,13237,7053,4634,5996,WESTERN-PACIFIC,CALIFORNIA 4
92708,927,18993,11428,7762,9140,WESTERN-PACIFIC,CALIFORNIA 4
92711,927,1079,171,143,161,WESTERN-PACIFIC,CALIFORNIA 4
92728,927,1265,210,186,200,WESTERN-PACIFIC,CALIFORNIA 4
92735,927,597,25,23,24,WESTERN-PACIFIC,CALIFORNIA 4
92780,927,17787,10270,6959,8526,WESTERN-PACIFIC,CALIFORNIA 4
92781,927,1783,402,334,381,WESTERN-PACIFIC,CALIFORNIA 4
92782,927,11572,8480,5589,7088,WESTERN-PACIFIC,CALIFORNIA 4
92799,927,1503,244,204,234,WESTERN-PACIFIC,CALIFORNIA 4
92801,928,18596,10202,6731,8884,WESTERN-PACIFIC,CALIFORNIA 4
92802,928,11977,6162,4041,5337,WESTERN-PACIFIC,CALIFORNIA 4
92803,928,2094,162,132,155,WESTERN-PACIFIC,CALIFORNIA 4
92804,928,25365,13738,9016,11766,WESTERN-PACIFIC,CALIFORNIA 4
92805,928,22577,12134,8066,10613,WESTERN-PACIFIC,CALIFORNIA 4
92806,928,13130,7597,5117,6533,WESTERN-PACIFIC,CALIFORNIA 4
92807,928,12768,7869,5399,6462,WESTERN-PACIFIC,CALIFORNIA 4
92808,928,7512,4922,3423,4019,WESTERN-PACIFIC,CALIFORNIA 4
92809,928,1152,122,108,112,WESTERN-PACIFIC,CALIFORNIA 4
92811,928,651,20,20,20,WESTERN-PACIFIC,CALIFORNIA 4
92812,928,1398,136,118,128,WESTERN-PACIFIC,CALIFORNIA 4
92814,928,751,102,84,92,WESTERN-PACIFIC,CALIFORNIA 4
92815,928,976,181,161,177,WESTERN-PACIFIC,CALIFORNIA 4
92816,928,349,76,65,74,WESTERN-PACIFIC,CALIFORNIA 4
92817,928,855,157,131,150,WESTERN-PACIFIC,CALIFORNIA 4
92821,928,15214,9081,6270,7607,WESTERN-PACIFIC,CALIFORNIA 4
92822,928,1642,365,305,341,WESTERN-PACIFIC,CALIFORNIA 4
92823,928,2148,1344,927,1121,WESTERN-PACIFIC,CALIFORNIA 4
92825,928,0,3,3,3,WESTERN-PACIFIC,CALIFORNIA 4
92831,928,12940,7350,4991,6110,WESTERN-PACIFIC,CALIFORNIA 4
92832,928,8907,4927,3330,4207,WESTERN-PACIFIC,CALIFORNIA 4
92833,928,16282,9886,6546,8334,WESTERN-PACIFIC,CALIFORNIA 4
92834,928,1596,164,142,156,WESTERN-PACIFIC,CALIFORNIA 4
92835,928,9150,5326,3697,4334,WESTERN-PACIFIC,CALIFORNIA 4
92836,928,869,92,73,90,WESTERN-PACIFIC,CALIFORNIA 4
92837,928,433,79,68,74,WESTERN-PACIFIC,CALIFORNIA 4
92838,928,1064,47,42,45,WESTERN-PACIFIC,CALIFORNIA 4
92840,928,15298,8441,5466,7056,WESTERN-PACIFIC,CALIFORNIA 4
92841,928,9557,5593,3532,4667,WESTERN-PACIFIC,CALIFORNIA 4
92842,928,2733,326,286,314,WESTERN-PACIFIC,CALIFORNIA 4
92843,928,11325,5967,3840,5070,WESTERN-PACIFIC,CALIFORNIA 4
92844,928,7095,3744,2414,3145,WESTERN-PACIFIC,CALIFORNIA 4
92845,928,5678,3177,2223,2571,WESTERN-PACIFIC,CALIFORNIA 4
92846,928,682,74,64,69,WESTERN-PACIFIC,CALIFORNIA 4
92856,928,1152,115,88,108,WESTERN-PACIFIC,CALIFORNIA 4
92857,928,56,13,12,12,WESTERN-PACIFIC,CALIFORNIA 4
92859,928,729,53,47,49,WESTERN-PACIFIC,CALIFORNIA 4
92860,928,8176,4787,3250,4088,WESTERN-PACIFIC,CALIFORNIA 4
92861,928,1984,1150,811,922,WESTERN-PACIFIC,CALIFORNIA 4
92863,928,1731,262,224,250,WESTERN-PACIFIC,CALIFORNIA 4
92865,928,6449,4039,2682,3314,WESTERN-PACIFIC,CALIFORNIA 4
92866,928,5681,2662,1926,2134,WESTERN-PACIFIC,CALIFORNIA 4
92867,928,13494,7377,5166,5877,WESTERN-PACIFIC,CALIFORNIA 4
92868,928,9382,5457,3594,4709,WESTERN-PACIFIC,CALIFORNIA 4
92869,928,11736,6803,4707,5495,WESTERN-PACIFIC,CALIFORNIA 4
92870,928,17600,10353,7124,8618,WESTERN-PACIFIC,CALIFORNIA 4
92871,928,823,205,182,196,WESTERN-PACIFIC,CALIFORNIA 4
92877,928,1137,294,243,281,WESTERN-PACIFIC,CALIFORNIA 4
92878,928,6198,3681,2506,3393,WESTERN-PACIFIC,CALIFORNIA 4
92879,928,14069,9306,6010,8121,WESTERN-PACIFIC,CALIFORNIA 4
92880,928,15005,12364,7784,10682,WESTERN-PACIFIC,CALIFORNIA 4
92881,928,9184,6939,4535,6029,WESTERN-PACIFIC,CALIFORNIA 4
92882,928,20440,13154,8637,11373,WESTERN-PACIFIC,CALIFORNIA 4
92883,928,12848,10286,6658,9069,WESTERN-PACIFIC,CALIFORNIA 4
92885,928,669,166,143,154,WESTERN-PACIFIC,CALIFORNIA 4
92886,928,17433,10856,7541,8904,WESTERN-PACIFIC,CALIFORNIA 4
92887,928,7147,5014,3440,4121,WESTERN-PACIFIC,CALIFORNIA 4
93001,930,14363,6654,4713,5566,WESTERN-PACIFIC,CALIFORNIA 3
93002,930,2278,265,220,252,WESTERN-PACIFIC,CALIFORNIA 3
93003,930,18914,10988,7659,8909,WESTERN-PACIFIC,CALIFORNIA 3
93004,930,11516,6590,4528,5396,WESTERN-PACIFIC,CALIFORNIA 3
93005,930,651,96,82,94,WESTERN-PACIFIC,CALIFORNIA 3
93006,930,1608,301,239,284,WESTERN-PACIFIC,CALIFORNIA 3
93007,930,510,49,41,46,WESTERN-PACIFIC,CALIFORNIA 3
93010,930,16727,9779,6792,8072,WESTERN-PACIFIC,CALIFORNIA 3
93011,930,2340,407,340,379,WESTERN-PACIFIC,CALIFORNIA 3
93012,930,14444,9032,6221,7444,WESTERN-PACIFIC,CALIFORNIA 3
93013,930,6407,2343,1712,1847,WESTERN-PACIFIC,CALIFORNIA 3
93014,930,877,99,92,95,WESTERN-PACIFIC,CALIFORNIA 3
93015,930,5556,2571,1755,2250,WESTERN-PACIFIC,CALIFORNIA 3
93016,930,751,77,66,74,WESTERN-PACIFIC,CALIFORNIA 3
93020,930,666,93,78,88,WESTERN-PACIFIC,CALIFORNIA 3
93021,930,11821,7249,4969,5800,WESTERN-PACIFIC,CALIFORNIA 3
93022,930,2712,1073,764,861,WESTERN-PACIFIC,CALIFORNIA 3
93023,930,7804,3632,2557,2830,WESTERN-PACIFIC,CALIFORNIA 3
93024,930,1240,114,96,101,WESTERN-PACIFIC,CALIFORNIA 3
93030,930,14611,7249,4819,6245,WESTERN-PACIFIC,CALIFORNIA 3
93031,930,2819,426,358,412,WESTERN-PACIFIC,CALIFORNIA 3
93032,930,891,70,61,70,WESTERN-PACIFIC,CALIFORNIA 3
93033,930,17003,7616,5108,6601,WESTERN-PACIFIC,CALIFORNIA 3
93034,930,1534,102,79,94,WESTERN-PACIFIC,CALIFORNIA 3
93035,930,11569,5842,4016,4891,WESTERN-PACIFIC,CALIFORNIA 3
93036,930,14061,7959,5311,6898,WESTERN-PACIFIC,CALIFORNIA 3
93040,930,827,51,43,51,WESTERN-PACIFIC,CALIFORNIA 3
93041,930,8695,4263,2880,3655,WESTERN-PACIFIC,CALIFORNIA 3
93044,930,1409,228,184,222,WESTERN-PACIFIC,CALIFORNIA 3
93060,930,9596,3973,2802,3470,WESTERN-PACIFIC,CALIFORNIA 3
93061,930,503,88,72,85,WESTERN-PACIFIC,CALIFORNIA 3
93062,930,1269,204,184,191,WESTERN-PACIFIC,CALIFORNIA 3
93063,930,19013,11557,7835,9543,WESTERN-PACIFIC,CALIFORNIA 3
93065,930,24775,16330,10914,13532,WESTERN-PACIFIC,CALIFORNIA 3
93066,930,1556,572,408,462,WESTERN-PACIFIC,CALIFORNIA 3
93067,930,1257,152,122,140,WESTERN-PACIFIC,CALIFORNIA 3
93094,930,1353,185,158,176,WESTERN-PACIFIC,CALIFORNIA 3
93101,931,10473,4774,3439,3789,WESTERN-PACIFIC,CALIFORNIA 3
93102,931,927,158,140,150,WESTERN-PACIFIC,CALIFORNIA 3
93103,931,6653,3161,2225,2482,WESTERN-PACIFIC,CALIFORNIA 3
93105,931,10347,5308,3766,4050,WESTERN-PACIFIC,CALIFORNIA 3
93107,931,0,37,35,37,WESTERN-PACIFIC,CALIFORNIA 3
93108,931,4475,2117,1545,1601,WESTERN-PACIFIC,CALIFORNIA 3
93109,931,4594,2431,1698,1828,WESTERN-PACIFIC,CALIFORNIA 3
93110,931,6266,3137,2209,2426,WESTERN-PACIFIC,CALIFORNIA 3
93111,931,6278,3782,2616,2917,WESTERN-PACIFIC,CALIFORNIA 3
93116,931,1166,178,153,171,WESTERN-PACIFIC,CALIFORNIA 3
93117,931,15968,7983,5668,6096,WESTERN-PACIFIC,CALIFORNIA 3
93118,931,917,106,92,100,WESTERN-PACIFIC,CALIFORNIA 3
93120,931,711,67,53,61,WESTERN-PACIFIC,CALIFORNIA 3
93121,931,1199,55,42,53,WESTERN-PACIFIC,CALIFORNIA 3
93130,931,1195,185,159,171,WESTERN-PACIFIC,CALIFORNIA 3
93140,931,1441,94,83,90,WESTERN-PACIFIC,CALIFORNIA 3
93150,931,913,154,120,132,WESTERN-PACIFIC,CALIFORNIA 3
93160,931,781,76,67,73,WESTERN-PACIFIC,CALIFORNIA 3
93190,931,1040,98,90,94,WESTERN-PACIFIC,CALIFORNIA 3
93201,932,436,31,27,31,WESTERN-PACIFIC,CALIFORNIA 3
93202,932,1506,490,360,465,WESTERN-PACIFIC,CALIFORNIA 3
93203,932,5497,1890,1342,1748,WESTERN-PACIFIC,CALIFORNIA 3
93204,932,2931,650,494,603,WESTERN-PACIFIC,CALIFORNIA 3
93205,932,1312,375,274,340,WESTERN-PACIFIC,CALIFORNIA 3
93206,932,856,90,75,87,WESTERN-PACIFIC,CALIFORNIA 3
93207,932,204,9,9,8,WESTERN-PACIFIC,CALIFORNIA 3
93210,932,5317,1651,1212,1497,WESTERN-PACIFIC,CALIFORNIA 3
93212,932,4938,2039,1394,1879,WESTERN-PACIFIC,CALIFORNIA 3
93215,932,11653,4943,3377,4466,WESTERN-PACIFIC,CALIFORNIA 3
93216,932,2201,209,165,202,WESTERN-PACIFIC,CALIFORNIA 3
93218,932,678,17,16,17,WESTERN-PACIFIC,CALIFORNIA 3
93219,932,2633,486,392,457,WESTERN-PACIFIC,CALIFORNIA 3
93220,932,338,12,10,12,WESTERN-PACIFIC,CALIFORNIA 3
93221,932,5267,2427,1670,2162,WESTERN-PACIFIC,CALIFORNIA 3
93222,932,1318,363,268,347,WESTERN-PACIFIC,CALIFORNIA 3
93223,932,3291,1102,758,1008,WESTERN-PACIFIC,CALIFORNIA 3
93224,932,408,31,26,31,WESTERN-PACIFIC,CALIFORNIA 3
93225,932,2971,773,567,679,WESTERN-PACIFIC,CALIFORNIA 3
93226,932,182,13,12,13,WESTERN-PACIFIC,CALIFORNIA 3
93227,932,849,58,50,56,WESTERN-PACIFIC,CALIFORNIA 3
93230,932,23603,12922,8879,11645,WESTERN-PACIFIC,CALIFORNIA 3
93232,932,1338,239,194,233,WESTERN-PACIFIC,CALIFORNIA 3
93234,932,2379,276,232,269,WESTERN-PACIFIC,CALIFORNIA 3
93235,932,1630,451,323,413,WESTERN-PACIFIC,CALIFORNIA 3
93238,932,1310,209,166,197,WESTERN-PACIFIC,CALIFORNIA 3
93239,932,623,28,26,28,WESTERN-PACIFIC,CALIFORNIA 3
93240,932,4947,1089,808,988,WESTERN-PACIFIC,CALIFORNIA 3
93241,932,4474,1271,873,1157,WESTERN-PACIFIC,CALIFORNIA 3
93242,932,1212,284,219,266,WESTERN-PACIFIC,CALIFORNIA 3
93243,932,748,171,123,161,WESTERN-PACIFIC,CALIFORNIA 3
93244,932,340,24,21,22,WESTERN-PACIFIC,CALIFORNIA 3
93245,932,13240,6163,4239,5477,WESTERN-PACIFIC,CALIFORNIA 3
93247,932,5610,1851,1309,1684,WESTERN-PACIFIC,CALIFORNIA 3
93249,932,741,35,34,35,WESTERN-PACIFIC,CALIFORNIA 3
93250,932,3907,1250,905,1147,WESTERN-PACIFIC,CALIFORNIA 3
93251,932,180,11,11,11,WESTERN-PACIFIC,CALIFORNIA 3
93252,932,829,83,67,81,WESTERN-PACIFIC,CALIFORNIA 3
93254,932,385,24,20,23,WESTERN-PACIFIC,CALIFORNIA 3
93255,932,440,22,18,21,WESTERN-PACIFIC,CALIFORNIA 3
93256,932,1804,444,335,414,WESTERN-PACIFIC,CALIFORNIA 3
93257,932,22393,10187,6962,9245,WESTERN-PACIFIC,CALIFORNIA 3
93258,932,2114,291,226,282,WESTERN-PACIFIC,CALIFORNIA 3
93260,932,251,10,9,10,WESTERN-PACIFIC,CALIFORNIA 3
93261,932,1036,48,43,48,WESTERN-PACIFIC,CALIFORNIA 3
93262,932,130,3,3,3,WESTERN-PACIFIC,CALIFORNIA 3
93263,932,7325,3782,2554,3530,WESTERN-PACIFIC,CALIFORNIA 3
93265,932,2191,746,540,676,WESTERN-PACIFIC,CALIFORNIA 3
93266,932,511,39,30,39,WESTERN-PACIFIC,CALIFORNIA 3
93267,932,2259,573,386,515,WESTERN-PACIFIC,CALIFORNIA 3
93268,932,6078,2355,1609,2131,WESTERN-PACIFIC,CALIFORNIA 3
93270,932,1907,527,384,489,WESTERN-PACIFIC,CALIFORNIA 3
93271,932,1577,346,276,292,WESTERN-PACIFIC,CALIFORNIA 3
93272,932,1347,268,196,249,WESTERN-PACIFIC,CALIFORNIA 3
93274,932,24198,13799,9348,12485,WESTERN-PACIFIC,CALIFORNIA 3
93275,932,1344,262,217,247,WESTERN-PACIFIC,CALIFORNIA 3
93276,932,210,13,9,13,WESTERN-PACIFIC,CALIFORNIA 3
93277,932,19370,11138,7576,9867,WESTERN-PACIFIC,CALIFORNIA 3
93278,932,734,190,162,185,WESTERN-PACIFIC,CALIFORNIA 3
93279,932,1247,135,111,132,WESTERN-PACIFIC,CALIFORNIA 3
93280,932,7219,2698,1901,2470,WESTERN-PACIFIC,CALIFORNIA 3
93283,932,1284,306,229,289,WESTERN-PACIFIC,CALIFORNIA 3
93285,932,2139,397,314,371,WESTERN-PACIFIC,CALIFORNIA 3
93286,932,3478,1161,809,1055,WESTERN-PACIFIC,CALIFORNIA 3
93287,932,179,7,7,7,WESTERN-PACIFIC,CALIFORNIA 3
93290,932,986,250,209,240,WESTERN-PACIFIC,CALIFORNIA 3
93291,932,19564,12017,8173,10769,WESTERN-PACIFIC,CALIFORNIA 3
93292,932,14954,9074,6123,8128,WESTERN-PACIFIC,CALIFORNIA 3
93301,933,5443,3333,2246,3011,WESTERN-PACIFIC,CALIFORNIA 3
93302,933,942,189,154,173,WESTERN-PACIFIC,CALIFORNIA 3
93303,933,486,49,43,47,WESTERN-PACIFIC,CALIFORNIA 3
93304,933,15367,9401,5889,8608,WESTERN-PACIFIC,CALIFORNIA 3
93305,933,10807,6239,3958,5699,WESTERN-PACIFIC,CALIFORNIA 3
93306,933,23978,15468,10130,14027,WESTERN-PACIFIC,CALIFORNIA 3
93307,933,23432,13437,8583,12449,WESTERN-PACIFIC,CALIFORNIA 3
